ImageNumber,ObjectNumber,Children_DilateObjects2_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_FilterObjects1
90,9,1,44.05,32.75,0,9,11
90,10,1,28.88095238095238,39.38095238095238,0,10,13
90,11,1,53.935483870967744,41.354838709677416,0,11,14
90,12,1,26.083333333333332,52.166666666666664,0,12,15
90,13,1,85.5,52.5,0,13,16
90,14,1,45.911764705882355,54.088235294117645,0,14,18
90,15,1,84.10344827586206,63.48275862068966,0,15,19
90,16,1,51.09090909090909,64.9090909090909,0,16,20
90,17,1,6.5,65.5,0,17,21
90,18,1,61.5,65.72727272727273,0,18,22
90,19,1,13.526315789473685,78.26315789473684,0,19,24
90,20,1,71.5,77.77777777777777,0,20,25
90,21,1,30.5,88.22222222222223,0,21,27
91,1,1,25.11764705882353,10.411764705882353,0,1,1
91,2,1,60.8421052631579,17.157894736842106,0,2,3
91,3,1,30.5,18.0,0,3,4
91,4,1,41.473684210526315,21.842105263157894,0,4,6
91,5,1,70.5,23.5,0,5,7
91,6,1,35.75,43.05,0,6,12
91,7,1,92.0,46.5,0,7,13
91,8,1,22.61904761904762,47.42857142857143,0,8,14
91,9,1,57.333333333333336,46.666666666666664,0,9,15
91,10,1,44.95,48.1,0,10,16
91,11,1,70.5,47.5,0,11,17
91,12,1,60.25,58.625,0,12,19
91,13,1,75.6086956521739,65.04347826086956,0,13,21
91,14,1,20.0,66.0,0,14,22
91,15,1,62.22222222222222,71.5,0,15,23
91,16,1,34.285714285714285,76.5,0,16,24
91,17,1,77.95833333333333,79.875,0,17,25
91,18,1,65.34615384615384,83.6923076923077,0,18,26
91,19,1,71.5,90.71428571428571,0,19,27
91,20,1,86.83333333333333,92.08333333333333,0,20,29
92,1,1,38.5,6.0,0,1,1
92,2,1,52.96153846153846,26.692307692307693,0,2,4
92,3,1,9.625,29.625,0,3,5
92,4,1,85.08333333333333,37.916666666666664,0,4,7
92,5,1,91.57894736842105,44.89473684210526,0,5,8
92,6,1,76.91666666666667,63.916666666666664,0,6,11
92,7,1,39.421052631578945,65.10526315789474,0,7,12
92,8,1,61.5,64.22222222222223,0,8,13
92,9,1,87.82608695652173,77.0,0,9,17
92,10,1,84.5,92.0,0,10,22
93,1,1,49.411764705882355,12.117647058823529,0,1,1
93,2,1,19.533333333333335,15.133333333333333,0,2,2
93,3,1,40.0,16.5,0,3,3
93,4,1,78.5625,17.25,0,4,4
93,5,1,11.5,18.5,0,5,5
93,6,1,28.5,21.5,0,6,6
93,7,1,87.88235294117646,23.58823529411765,0,7,7
93,8,1,65.5,28.0,0,8,8
93,9,1,50.1578947368421,32.1578947368421,0,9,9
93,10,1,9.9,33.05,0,10,10
93,11,1,60.5,38.22222222222222,0,11,11
93,12,1,89.54838709677419,38.935483870967744,0,12,12
93,13,1,35.55555555555556,41.111111111111114,0,13,13
93,14,1,48.19047619047619,42.857142857142854,0,14,14
93,15,1,6.0,44.69230769230769,0,15,15
93,16,1,72.1923076923077,49.88461538461539,0,16,16
93,17,1,88.91428571428571,50.114285714285714,0,17,17
93,18,1,28.77777777777778,52.5,0,18,18
93,19,1,58.142857142857146,53.5,0,19,19
93,20,1,14.909090909090908,57.09090909090909,0,20,21
93,21,1,35.888888888888886,57.27777777777778,0,21,22
93,22,1,51.77777777777778,63.5,0,22,23
93,23,1,79.84210526315789,69.84210526315789,0,23,25
93,24,1,10.428571428571429,70.38095238095238,0,24,26
93,25,1,92.55555555555556,71.77777777777777,0,25,27
93,26,1,46.90909090909091,77.0909090909091,0,26,28
93,27,1,57.666666666666664,78.875,0,27,29
93,28,1,80.26666666666667,80.33333333333333,0,28,30
93,29,1,5.909090909090909,83.36363636363636,0,29,31
93,30,1,16.5,83.0,0,30,32
93,31,1,92.625,85.0,0,31,33
93,32,1,43.65217391304348,88.3913043478261,0,32,34
93,33,1,10.333333333333334,91.0,0,33,35
94,1,1,55.1,7.05,0,1,1
94,2,1,75.47058823529412,6.647058823529412,0,2,2
94,3,1,21.083333333333332,7.083333333333333,0,3,3
94,4,1,89.89473684210526,8.578947368421053,0,4,4
94,5,1,38.95454545454545,15.727272727272727,0,5,5
94,6,1,81.5,16.5,0,6,6
94,7,1,64.44444444444444,17.22222222222222,0,7,7
94,8,1,19.4,20.6,0,8,8
94,9,1,55.80952380952381,21.142857142857142,0,9,9
94,10,1,71.0,21.5,0,10,10
94,11,1,27.0,23.17391304347826,0,11,11
94,12,1,44.724137931034484,27.344827586206897,0,12,13
94,13,1,56.333333333333336,34.0,0,13,15
94,14,1,8.821428571428571,34.142857142857146,0,14,16
94,15,1,23.6,40.6,0,15,18
94,16,1,60.95,44.9,0,16,19
94,17,1,19.35,53.25,0,17,20
94,18,1,32.578947368421055,55.10526315789474,0,18,21
94,19,1,69.33333333333333,55.75,0,19,22
94,20,1,89.0,57.0,0,20,23
94,21,1,48.42857142857143,60.38095238095238,0,21,24
94,22,1,64.48,59.84,0,22,25
94,23,1,78.8,62.44,0,23,26
94,24,1,13.909090909090908,64.0909090909091,0,24,27
94,25,1,61.88235294117647,69.58823529411765,0,25,28
94,26,1,46.05,70.9,0,26,29
94,27,1,72.1,73.3,0,27,30
94,28,1,91.76470588235294,81.05882352941177,0,28,31
94,29,1,61.6,81.95,0,29,32
94,30,1,71.3529411764706,91.47058823529412,0,30,35
95,1,1,24.4,16.4,0,1,2
95,2,1,34.88235294117647,19.58823529411765,0,2,3
95,3,1,43.95,23.25,0,3,4
95,4,1,55.0,26.5,0,4,6
95,5,1,71.88888888888889,31.72222222222222,0,5,8
95,6,1,55.5,39.5,0,6,11
95,7,1,26.5,50.5,0,7,12
95,8,1,45.1,52.95,0,8,13
95,9,1,66.11764705882354,58.411764705882355,0,9,15
95,10,1,26.52173913043478,60.26086956521739,0,10,16
95,11,1,34.78947368421053,63.94736842105263,0,11,18
95,12,1,55.0,67.61538461538461,0,12,20
95,13,1,40.4,68.6,0,13,21
95,14,1,23.25,72.4,0,14,22
95,15,1,66.0909090909091,71.95454545454545,0,15,23
95,16,1,43.666666666666664,73.66666666666667,0,16,24
95,17,1,82.89473684210526,79.57894736842105,0,17,25
96,1,1,72.0,5.894736842105263,0,1,1
96,2,1,36.76,8.2,0,2,2
96,3,1,26.571428571428573,13.628571428571428,0,3,3
96,4,1,88.85714285714286,31.476190476190474,0,4,4
96,5,1,16.57894736842105,34.10526315789474,0,5,6
96,6,1,50.77142857142857,36.142857142857146,0,6,7
96,7,1,71.19354838709677,42.225806451612904,0,7,8
96,8,1,77.44,44.84,0,8,10
96,9,1,33.0,54.17391304347826,0,9,11
96,10,1,24.19047619047619,61.666666666666664,0,10,13
96,11,1,31.0,75.0,0,11,15
96,12,1,43.0,80.0,0,12,18
97,1,1,28.82608695652174,10.0,0,1,2
97,2,1,61.857142857142854,11.80952380952381,0,2,3
97,3,1,38.73913043478261,16.043478260869566,0,3,4
97,4,1,74.41176470588235,17.11764705882353,0,4,5
97,5,1,11.714285714285714,17.5,0,5,6
97,6,1,21.11764705882353,24.58823529411765,0,6,7
97,7,1,91.16666666666667,29.27777777777778,0,7,9
97,8,1,38.916666666666664,34.083333333333336,0,8,10
97,9,1,47.89655172413793,33.89655172413793,0,9,11
97,10,1,80.23809523809524,38.285714285714285,0,10,12
97,11,1,59.11764705882353,49.588235294117645,0,11,13
97,12,1,68.5,70.5,0,12,15
97,13,1,35.1875,76.8125,0,13,16
97,14,1,48.44,80.92,0,14,17
98,1,1,18.5,10.5,0,1,1
98,2,1,7.7368421052631575,10.68421052631579,0,2,2
98,3,1,54.38461538461539,13.384615384615385,0,3,3
98,4,1,27.842105263157894,19.842105263157894,0,4,4
98,5,1,52.25,35.05,0,5,7
98,6,1,62.529411764705884,36.35294117647059,0,6,8
98,7,1,38.1,37.3,0,7,9
98,8,1,70.0,43.0,0,8,10
98,9,1,55.5,45.22222222222222,0,9,11
98,10,1,77.73684210526316,51.36842105263158,0,10,12
98,11,1,31.1,55.05,0,11,14
98,12,1,61.0,55.0,0,12,15
98,13,1,38.47826086956522,62.65217391304348,0,13,19
98,14,1,27.11111111111111,64.33333333333333,0,14,20
98,15,1,74.04761904761905,64.80952380952381,0,15,21
98,16,1,29.473684210526315,71.63157894736842,0,16,23
98,17,1,54.0,79.0,0,17,26
99,1,1,53.63636363636363,5.909090909090909,0,1,1
99,2,1,76.42105263157895,14.894736842105264,0,2,3
99,3,1,5.928571428571429,16.857142857142858,0,3,5
99,4,1,32.8421052631579,16.842105263157894,0,4,6
99,5,1,71.3157894736842,21.57894736842105,0,5,7
99,6,1,57.56410256410256,23.94871794871795,0,6,8
99,7,1,28.210526315789473,26.36842105263158,0,7,9
99,8,1,39.411764705882355,35.88235294117647,0,8,12
99,9,1,88.91666666666667,39.791666666666664,0,9,14
99,10,1,18.944444444444443,46.111111111111114,0,10,18
99,11,1,11.473684210526315,58.63157894736842,0,11,20
99,12,1,68.0,59.5,0,12,22
99,13,1,51.57142857142857,59.904761904761905,0,13,23
99,14,1,90.5,64.5,0,14,25
99,15,1,55.074074074074076,75.92592592592592,0,15,26
99,16,1,86.36363636363636,78.5,0,16,27
99,17,1,45.0,82.0,0,17,28
99,18,1,11.478260869565217,90.21739130434783,0,18,31
99,19,1,42.77272727272727,90.81818181818181,0,19,33
99,20,1,32.705882352941174,91.70588235294117,0,20,34
100,1,1,39.0,6.0,0,1,1
100,2,1,53.5,6.285714285714286,0,2,2
100,3,1,23.91304347826087,18.434782608695652,0,3,4
100,4,1,33.391304347826086,21.217391304347824,0,4,5
100,5,1,76.88461538461539,22.153846153846153,0,5,6
100,6,1,53.0,24.0,0,6,7
100,7,1,81.61904761904762,25.047619047619047,0,7,8
100,8,1,88.27777777777777,28.11111111111111,0,8,9
100,9,1,40.26923076923077,33.57692307692308,0,9,10
100,10,1,74.05,32.25,0,10,11
100,11,1,85.88235294117646,37.588235294117645,0,11,12
100,12,1,68.5,42.5,0,12,13
100,13,1,49.285714285714285,45.5,0,13,14
100,14,1,56.88235294117647,45.588235294117645,0,14,15
100,15,1,85.03846153846153,57.07692307692308,0,15,16
100,16,1,13.5,61.22222222222222,0,16,17
100,17,1,68.84210526315789,62.1578947368421,0,17,18
100,18,1,9.478260869565217,71.0,0,18,20
100,19,1,16.75,75.4375,0,19,21
100,20,1,59.90909090909091,75.0909090909091,0,20,22
100,21,1,33.15,79.15,0,21,23
100,22,1,86.5,86.5,0,22,24
